id,text,label,source,platform_type,language,date_collected,text_length
UG_TRUE_885,Kooti eragidde NEMA yewozeeko ku nteekateeka z’okumenya ennyumba ezigambibwa okubeera mu ntobazi e Busaabala,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_886,Abantu 2 bakwatiddwa ku bigambibwa nti babadde bafera amasomero bagaguze ebibuuzo bya UNEB 2024,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_887,Omuliro gusaanyizaawo ebintu by’abayizi ku ssomero lya Bilal Islamic Institute Kakiri,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_888,Ettemu e Mityana – omusajja asse mukaziwe n’omuzzukulu,True,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_889,"Abantu abasoba mu mitwalo 20,000 bebalindiridde okuwanikibwa ku kalabba",True,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_890,President Museveni anenyezza bannauganda abakyalemedde mu bwavu – nga Uganda ejaguza ameefuga age 62,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_891,Ameefuga ga Uganda ag’e 62 – okuddamu okwekenneenya n’okunyweza ebiruubirirwa byaffe!,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_892,Ab’oLuganda 4 bafiiridde mu muliro e Namutumba,True,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_893,Loole ya Kasasiro etomedde abantu – omu afiiriddewo,True,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_894,Police e Kyotera etaddewo sente ku bavubuka abateeberezebwa okubbisa emmundu mu kitundu ekyo – omusuubuzi w’emmwanyi baamubbako obukadde 150,True,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_895,President Museveni asonyiye ababadde bavunaanibwa ogw’okubulankanya ensimbi ezaali ez’okugulira ba ssentebe b’ebyalo eggaali,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_896,Police etandise okunoonyereza ku ngeri abaagalana 2 bwebaagudde mu nnyanja nebafiiramu Entebbe,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_897,UBOS efulumizza alipoota eyenkomeredde ku byava mu kubala abantu mu Uganda eya 2024 –,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_898,Government yakuwa abaakosebwa kasasiro e Kiteezi obukadde bwa shs 2 buli maka – bagende bapangise ewalala,True,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_899,Parliament eragidde nti ettaka lya Equal Opportunities Commission likolebweko ekyapa ekyenjawulo,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_900,Government ya Uganda etongozza enkola y’okumutimbagano okussiddwa ebintu byonna ebikwata ku ttaka,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_901,President Museveni atuuzizza Dr. Crispus Kiyonga  nga Chancellor wa Makerere University ow’omunaana,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_902,Police ye Kasangati eggalidde omusirikale waayo ateeberezebwa okusobya ku mwana we – wa myaka 13,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_903,Laddu ekubye abayizi b’essomero 14 e Mubende – babadde mu bibiina,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_904,UNEB efulumizza ennambika esembayo enaagobererwa abayizi abagenda okutuula ebigezo eby’akamalirizo,True,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_905,Abantu 5 bebaakakasibwa nti bafiiridde mu nnyanja – babadde bava Lujaabwa Ssese,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_906,Isaac Ssemakadde alondeddwa nga president wa Uganda Law Society – ku kisanja kya myaka 2,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_907,Katikkiro awabudde government okuwandiika obupande bwokunguudo mu nnimi ennansi – kyakuyambako okulwanyisa obubenje,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_908,Frank Nyakaana Rusa alondeddwa nga ssenkulu wa KCCA ow’ekiseera,True,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_909,Bannauganda abali mu bifo ebikosebwa amataba n’okubumbulukuka kw’ettaka –  balabuddwa okubeera ku bwerinde olw’enkuba ebindabinda,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_910,Kyaddaaki government ekkirizza okuwaayo ensimbi eri Law Development Centre – okuwandiisa abayizi 1463 abaali baafikkira,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_911,Okukuza olunaku lw’abakadde nga 01 October  – mu Uganda bangi baasuulibwawo ab’oLuganda lwabwe,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_912,Parliament etandise okwekenneenya ennoongosereza mu mateeka agagenderera okugatta ebitongole bya government – ebisiinga obungi bikwata ku bulimi na bulunzi,True,CBS FM,traditional_media,Luganda,2/19/2026,19
UG_TRUE_913,President Yoweri Kaguta Museveni agobye ssenkulu wa KCCA Dorothy Kisaka n’abamyuka be,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_914,Bbaasi ebaddemu abasaabaze ewambiddwa abayeekera nebajiteekera omuliro – ebadde eva South Sudan ng’eyingira Uganda,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_915,Obulabirizi bw’e Namirembe bukuzizza olunaku lw’okubuulira enjiri – balangiridde olutalo ku nguzi n’okujivumirira buli wamu,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_916,Abantu 6 bafiiridde mu bubenje 2 obugudde e Iganga,True,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_917,Omuliro gusanyizaawo ebintu by’essomero n’amayumba g’abatuuze e Nakawa,True,CBS FM,traditional_media,Luganda,2/19/2026,8
UG_TRUE_918,Ettaka erikaayanirwa wakati wa district ye Kaabong ne Kotido lyandisajjula embeera mu Kalamoja – kawefube w’okuggya emmundu ku bantu yaaliwo,True,CBS FM,traditional_media,Luganda,2/19/2026,20
UG_TRUE_919,Ministry ya Kampala egobye ekiragiro kya Lord Mayor ekiyimiriza akakiiko ka KCCA akanoonya ettaka ewagenda okuyiibwa kasasiro,True,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_920,Omusomesa agambibwa okuwamba omwana ow’emyaka 2 mu Kisenyi asindikiddwa ku alimanda – asoose kwetwala ku police emuweemu ensimbi,True,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_921,Parliament eyingidde mu nsonga y’abasomesa ba Kyambogo University abamaze omwaka mulamba nga tebasasulwa,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_922,Ababadde batambuliza ente enzibe 2 mu taxi – police ebakwatidde Kiboga,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_923,"Government eyimirizza ebidduka byonna ebibadde biyita ku lutindo lwe Karuma – okuva nga 23 September,2024",True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_924,Omuliro gukutte ekisulo ky’abayizi ku Kakungulu Memorial Kibuli – omuyizi omu afunye ebisago addusiddwa mu ddwaliro,True,CBS FM,traditional_media,Luganda,2/19/2026,16
UG_TRUE_925,Police e Mityana ekutte omusajja ateeberezebwa okutta mukaziwe – ng’amulaanga okukweka ensimbi ze n’azinywamu omwenge,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_926,Abalina enzizi mu maka gabwe e Mubende bakutandika okuzisasulira omusolo,True,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_927,President Museveni asuubizza nti eggaali y’omukka yegenda okumalawo akalippagano k’ebidduka  – asisinkanye ba CEO b’ebitongole ku nteekateeka y’okukulaakulanya obukiika kkono bwa Uganda,True,CBS FM,traditional_media,Luganda,2/19/2026,22
UG_TRUE_928,Abatuuze b’e Kiteezi bekalakaasizza,True,CBS FM,traditional_media,Luganda,2/19/2026,4
UG_TRUE_929,Police e Kyankwanzi ekutte omukazi ateeberezebwa okutta omwana wa muggyawe,True,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_930,Wazzeewo okukubagana empawa ku nteekateeka y’ebibuga ebyasuumusibwa okufuuka ebibuga – ensimbi zikyabuze,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_931,Ministry y’ebyentambula mu Uganda eyimirizza bus za Jaguar okumala ennaku 10 zisooke zinoonyerezebweko,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_932,Okujaguza emikolo gy’Empango egy’omulundi ogwa 29 – Omukama Oyo alabudde abantu be ku kibba ttaka,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_933,Abadde avuga loole emulemeredde naagibuukamu – etomedde maama n’omwana nebattirawo e Jinja,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_934,NSSF efunye obukulembeze obuggya – obwerufu bulina okussibwa mu nkola,True,CBS FM,traditional_media,Luganda,2/19/2026,10
UG_TRUE_935,Amasiro g’e Kasubi gagguddwawo eri abalambuzi bonna – abaana abato basasula shs 3000,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_936,Ebisigalira by’abajulizi ba Uganda ebibadde bikuumirwa e Vatican Rooma okumala emyaka egisoba mu 120 bikomezeddwawo mu Uganda,True,CBS FM,traditional_media,Luganda,2/19/2026,17
UG_TRUE_937,Abantu 4 bateeberezebwa okuba nga bafiiridde mu kabenjr akagudde e Maya – taxi eyabise omupiira,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_938,Ministry y’ebyenjigiriza etaangaazizza ku nnambika empya ey’okutumbula enkozesa ya computer mu masomero – essimu sizaakukkirizibwa,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_939,"Number plate z’emmotoka emitwalo 81,000 ziteekeddwa ku katale – oluvannyuma lwa wiiki 2 nga zaagwawo",True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_940,Alwanye negw’abadde ateebereza okuganza mukaziwe n’amutta – police e Mubende emunoonya,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_941,Parliament ya Uganda efulumizza enteekateeka z’okuziika abadde minister omubeezi ow’ebyokwerinda – Sarah Mateke,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_942,Abantu 2 bakubiddwa amasasi agabattiddewo e Kasubi,True,CBS FM,traditional_media,Luganda,2/19/2026,7
UG_TRUE_943,Omulimu gw’okuddaabiriza Uganda house e Kenya gukyali mu lusuubo – okunoonyereza ku baajookya tekunaggwa,True,CBS FM,traditional_media,Luganda,2/19/2026,14
UG_TRUE_944,Abatuuze bekumyemu omuliro nebaggula ekkubo eryali lyaggalwa e Naalya,True,CBS FM,traditional_media,Luganda,2/19/2026,9
UG_TRUE_945,Bannauganda abatalambikiddwa nga bannansi ba Uganda bekubidde enduulu  eri government – bagala bwenkanya,True,CBS FM,traditional_media,Luganda,2/19/2026,13
UG_TRUE_946,Government kyaddaaki esazizaamu ebyapa byonna eby’ekimpatiira ebyali byawebwa abantu ku ttaka ly’e Kaazi – liziddwayo Bwakabaka bwa Buganda,True,CBS FM,traditional_media,Luganda,2/19/2026,18
UG_TRUE_947,KCCA yetaaga obuwumbi bwa shs 235 okugula ebyuma ebigaaya Kasasiro nebikolamu eby’amaguzi,True,CBS FM,traditional_media,Luganda,2/19/2026,12
UG_TRUE_948,Minister Kasolo alagidde police okukwata ba Money Lender abezza ebibanja by’abantu nti bakikola mu bukyamu,True,CBS FM,traditional_media,Luganda,2/19/2026,15
UG_TRUE_949,Abadde akuba ebisolo by’abatuuze n’abitta – agobeddwa ku kyalo e Buvuma,True,CBS FM,traditional_media,Luganda,2/19/2026,11
UG_TRUE_950,President wa NUP Robert Kyagulanyi atuusiddwako obuvune  police bwebadde emugumbulula n’abawagizi be e Kira – balumiriza nti yandiba ng’akubiddwa essasi mu kugulu,True,CBS FM,traditional_media,Luganda,2/19/2026,22
UG_FALSE_200,Ranar Cutar Kansa ta Duniya: Jita-jita biyar da ‘yan Najeriya har yanzu suka yarda da su,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_201,"Image of Pope Leo XIV waving Biafran flag, manipulated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_202,Social media users share misleading photo of US delivering military supplies in Nigeria,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_203,"New study reveals how Nigeria’s former minister spread falsehoods, misled lawmakers",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_204,Mexican scientists research not universal cure for HPV,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_205,"2027 elections: Footage of crowd queuing for bread in Lagos, not recent",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_206,DUBAWA’s editor elected as member of Africa Facts Advisory Committee,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_207,Misleading narrative links Russian activity in Central African Republic to Nigerian bandits,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_208,"False! No automatic 25% tax on all transactions, as Amaechi claims",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_209,Donald Trump veut acheter le Sénégal ?,False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_210,Fausse rumeur relative au décès du président de la République ivoirienne,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_211,Abia government didn’t recently sign Senior Citizens Bill into law,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_213,"Claim 300 of 1,000 babies born in The Gambia die, false",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_214,False! Beetroot juice does not kill cancer cells in 42 days,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_215,Five reasons why Africa is central to US “America First” global health strategy,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_216,Misleading news reports claim Ministry of Health received only ₦36m in 2025,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_217,No evidence Gumi suggested Sharia Law as solution to terrorism in Kwara,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_218,False! Grammy not won by Davido,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_219,Rabe-raben Asusun Ba da Lamuni na IMF ya sanya Najeriya a Gaba Wajen ba da Gundunmawa a Mizanin Tattalin Arziki na GDP a Duniya,False,Dubawa,Fact Check,English,2/19/2026,24
UG_FALSE_220,"Facebook user shares misleading picture of man, claimed he killed musicians in Lagos’ studio",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_221,"Video showing Donald Trump with Reverend Ezekiel, manipulated",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_222,Qualité du riz produit en Côte d’Ivoire : une publication accuse à tort le créateur de contenu Josiasse Assemon,False,Dubawa,Fact Check,English,2/19/2026,19
UG_FALSE_223,Révision de la liste électorale au Sénégal : une annonce infondée relayée sur les réseaux sociaux,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_224,"Oshiomole lied, viral video not AI-generated",False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_225,Facebook users take down false posts of Nigeria’s division after DUBAWA’s fact-check,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_226,"Round-Up: Kanu’s honorary citizenship, IShowSpeed tour, other top claims we fact-checked this week",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_227,Was Enugu airport sold as alleged by social media users?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_228,Has Victor Osimhen been suspended for 25 games for FIFA’s anti-drug violation?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_229,Video of Nigerians begging for rice dates back to 2023,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_230,Video of Kai Cenat meeting Davido dates back to 2024,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_231,Shin Takardun Epstein sun tabbatar da cewa an aika wani ƙyalle na Ka’aba zuwa ga Jeffrey Epstein?,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_232,"Viral audio claim WhatsApp set to suspend users’ accounts, false",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_233,Unpacking Instagram users’ claims on America&#8217;s first global health strategy,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_234,Breaking down IMF’s ranking of Nigeria as major contributor to world GDP,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_235,World Cancer Day: Five viral cancer myths Nigerians still believe,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_236,"Nipah Virus: What it is, how it spreads, and why it matters",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_237,"Claim Peller visited Ghana to stream with IShowSpeed, false",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_238,False! US honorary citizenship does not give America legal power over Kanu’s case,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_239,VAT on Bank Charges: What you need to know,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_240,"What FG MFBs license upgrade means for OPay, Kuda, others",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_241,"Round-Up: Manchester City jobs, Uba Sani rally, other top claims fact-checked this week",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_242,"False! Liberia’s 2024 Gross International Reserve, not $475 million",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_243,"IShowSpeed is not in Freetown, contrary to viral social media claim",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_244,CJID trains INEC officials ahead of FCT Area Council election,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_245,Misleading! Uba Sani did not hold political rally after Kaduna church abductions,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_246,Tragic migrant boat wreck: DUBAWA explains how wooden boat capsized,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_247,Da’awa guda biyar da ta yi shuhura lokacin da ake tsaka da batun kisan kiyashi ga mabiya addinin Kirista a Najeriya,False,Dubawa,Fact Check,English,2/19/2026,21
UG_FALSE_248,Shin da gaske ne birnin New York a karon farko ya cimma nasarar warkar da mai cutar amosanin jini ko sikila?,False,Dubawa,Fact Check,English,2/19/2026,21
UG_FALSE_249,"False! Viral photo of Osimhen proposing to Regina Daniels, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_250,Did Trump write to Norway about dissatisfaction over Nobel Peace Prize Award snub?,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_251,"Sperm quality affects fertility and miscarriage risk, not women’s appearance during pregnancy",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_252,"No, Sheikh Gumi did not warn US, Israel against dividing Nigeria",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_253,Nigeria’s tax laws: Where does bank transfer narration stand?,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_254,Cervical Cancer Awareness Month: What every woman should know,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_255,"Traore’s video addressing African youth after Uganda election, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_256,"True, Nigerian passport ranking improved",False,Dubawa,Fact Check,English,2/19/2026,5
UG_FALSE_257,"Circulating video of Abia’s rehabilitated bus terminal, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_258,"False! Nigerian actor, Francis Duru has not joined Nigerian Army",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_259,"Video of bandits heading South-East, from Sudan",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_260,Does Nigeria’s lower unemployment rate reflect government economic reforms?,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_261,Misleading! Manchester City did not announce jobs for homeless people,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_262,Weekly round-up: Top six claims verified this week,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_263,DUBAWA’s Copy editor nominated for 2026 Global Journalism Award,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_264,"Applying perfume on your neck does not alter thyroid function, as claimed",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_265,"False, Ishowspeed robbed, attacked in Lagos?",False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_266,"Viral Photos of Osimhen, Nicki Minaj, Al-generated",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_267,Unpacking Ooni of Ife’s city of Brampton honour claims,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_268,"News report Seun Okinbaloye detained over controversial interview, false",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_269,"Bidiyon da ake yadawa na gargadin Ministan Tsaro ga gwamnonin jihohi kan sulhu da ’yan ta’adda, ƙirƙirar AI ne",False,Dubawa,Fact Check,English,2/19/2026,19
UG_FALSE_270,Unrelated image used to depict  kidnappers arrested after relationship with victim,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_271,"Viral claim CAF suspends Senegal’s coach, Thiaw, false",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_272,La prestation de serment de Mamadi Doumbouya modifiée par l’intelligence artificielle,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_273,Did US lawmaker propose Nigeria’s division as solution to &#8216;Christian genocide?&#8217;,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_274,"Video of defence minister warning governors over terrorists’ negotiation, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_275,FALSE! No Nigerian agency warned of “extreme air pollution” during harmattan,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_276,"Were UNIMAID students, staff paraded in viral video as Boko Haram informants?",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_277,Understanding President Barrow’s viral remarks likening Brufut to Dubai,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_278,False! NAYMOTE’s 2025 Meter Report covers one year of Boakai’s administration,False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_279,"False! Liberia’s 2017 Domestic Revenue, not $452 million",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_280,"Did the U.S. suspend visa processing for citizens from 75 countries, including Liberia?",False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_281,Did Iranian protesters burn Liberia’s flag?,False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_282,Did Kwankwaso say he would agree to be Peter Obi’s running mate?,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_283,"2022 ACF Free cancer treatment, recirculated in 2026",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_284,Edo Protests: What you should know before protesting in Nigeria,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_285,"Images of Osimhen proposing to Regina, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,7
UG_FALSE_286,"Claim Greenland parliament bans Trump, misleading",False,Dubawa,Fact Check,English,2/19/2026,6
UG_FALSE_287,Did Jennifer Hudson collapse on stage during performance?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_288,"Facebook video allegedly showing Uganda post-election protest, not recent",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_289,Gaskiya ne: Dala ɗaya ta kai sama da miliyan ɗaya a kuɗin Iran,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_290,Weekly round-up: Trending claims DUBAWA verified this week,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_291,Le Sénégal ne perd-il jamais quand Sadio Mané marque ?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_292,Did bandits cause residents to flee in viral footage?,False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_293,"Non, Alpha Condé et Cellou Dalein Diallo n&#8217;ont pas félicité l’actuel président de la République de Guinée",False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_294,False! Johnson Sirleaf’s Unity Party did not leave exchange rate at $130,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_295,"Claim Liberia condemns America’s action against Venezuela, misleading",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_296,"X user’s claim US war secretary heads to meet Nigerian leaders, false",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_297,"Claim over 16,000 people cancelled FIFA World Cup 26™ tickets because of Trump, false",False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_298,Was Sheikh Gumi banned from entering Saudi Arabia?,False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_299,"Viral footage of terrorists passing freely through army checkpoint, from movie set",False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_300,"Video of Fubara claiming superiority over Rivers State lawmakers, not recent",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_301,"Elections au Bénin : non, ce n’est pas la cour suprême qui donne les résultats définitifs pour les communales",False,Dubawa,Fact Check,English,2/19/2026,19
UG_FALSE_302,Did Salah buy $25 million private hospital for Egypt’s elderly?,False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_303,"Viral images of Osimhen visiting RCCG after Algeria&#8217;s loss, misleading!",False,Dubawa,Fact Check,English,2/19/2026,10
UG_FALSE_304,"False! Incredible JJ didn&#8217;t meet Davido, viral photos doctored",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_305,New irregular migration trends in The Gambia fuel tragic loss of lives,False,Dubawa,Fact Check,English,2/19/2026,12
UG_FALSE_306,"False! Image of Tinubu sitting beside Anthony Joshua in hospital, fake",False,Dubawa,Fact Check,English,2/19/2026,11
UG_FALSE_307,"Da’war cewa Bill Gates ya bukaci a tattara bayanan jarirai (digital IDs) a Kenya, yaudara ce",False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_308,Hoton Shugaba Tinubu ya kai wa Anthony Joshua ziyara a asibiti an yi amfani da kirkirarriyar fasaha ce ta AI,False,Dubawa,Fact Check,English,2/19/2026,20
UG_FALSE_309,La supposée victoire nationale de LD aux élections législatives au Bénin ne repose sur aucune donnée officielle,False,Dubawa,Fact Check,English,2/19/2026,17
UG_FALSE_310,De prétendus “résultats généraux” des législatives et municipales du Bénin diffusés sur Facebook,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_311,Elections communales 2026 au Bénin : aucune preuve que l’UPR a remporté  2 sièges à Ouèdo,False,Dubawa,Fact Check,English,2/19/2026,16
UG_FALSE_312,"Facebook user’s claim Anthony Joshua retired from boxing, misleading",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_313,"Viral video of Anthony Joshua retiring from boxing, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,9
UG_FALSE_314,Déroulement du vote des législatives et municipales du 11 janvier 2026 au Bénin,False,Dubawa,Fact Check,English,2/19/2026,13
UG_FALSE_315,False! The Japan Freeway project was not dedicated by former President Ellen Johnson Sirleaf,False,Dubawa,Fact Check,English,2/19/2026,14
UG_FALSE_316,"Image claiming bandits assisted woman during childbirth, AI-generated",False,Dubawa,Fact Check,English,2/19/2026,8
UG_FALSE_317,Bénin : des retards d’ouverture de postes de vote signalés lors des législatives et municipales,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_318,Bénin : Un faux taux de participation mis en exergue dans le commentaire d’un internaute,False,Dubawa,Fact Check,English,2/19/2026,15
UG_FALSE_319,"Anthony Joshua’s alleged retirement, other top claims fact-checked this week",False,Dubawa,Fact Check,English,2/19/2026,10
